path,x1,y1,x2,y2
21584.png,125,64,442,477
10247.png,39,15,182,197
17677.png,44,28,197,224
06322.png,61,27,255,280
14950.png,50,29,177,194
09730.png,41,12,187,195
08703.png,77,13,362,396
02904.png,115,67,420,453
08319.png,104,37,397,439
15148.png,90,31,350,386
16098.png,90,56,405,433
20731.png,38,20,183,193
02618.png,47,13,207,227
07076.png,123,58,572,632
07131.png,71,61,315,350
08921.png,71,57,211,230
05978.png,117,63,446,482
10034.png,71,32,368,402
16840.png,47,32,185,196
00473.png,54,27,212,230
11175.png,33,16,139,152
22087.png,100,49,372,420
13938.png,43,17,179,206
11962.png,37,14,188,206
00409.png,68,52,355,395
22092.png,30,8,131,142
01638.png,108,67,427,461
05634.png,40,18,198,240
18906.png,38,24,174,201
04955.png,85,59,410,468
09298.png,250,79,1088,1119
14889.png,45,28,183,204
15602.png,88,38,403,421
05852.png,149,91,584,653
05469.png,70,49,327,376
10640.png,55,52,338,386
09179.png,42,39,203,234
19884.png,32,24,177,199
11072.png,42,16,191,203
01354.png,78,39,498,597
21407.png,43,19,186,203
06198.png,35,550,355,934
12058.png,42,28,178,190
16479.png,133,52,529,515
01887.png,159,93,690,773
15088.png,42,29,161,191
10996.png,47,27,176,194
17056.png,39,18,181,208
15468.png,45,14,184,205
21306.png,49,114,715,892
11457.png,136,123,465,517
19062.png,97,84,396,435
09881.png,43,27,194,203
20586.png,42,19,178,203
11867.png,63,61,147,169
11406.png,62,36,179,189
18838.png,-1,-1,-1,-1
08168.png,126,64,518,585
04993.png,43,23,188,201
02529.png,54,28,216,232
05733.png,32,18,149,159
16926.png,113,33,507,535
09848.png,45,17,193,205
02566.png,27,4,145,165
20030.png,-1,-1,-1,-1
06094.png,110,48,569,643
13817.png,29,16,112,124
14866.png,69,35,280,296
08414.png,50,37,224,238
00305.png,80,77,381,428
15046.png,100,0,563,571
12474.png,37,33,166,194
01577.png,-1,-1,-1,-1
17532.png,44,19,181,202
15811.png,151,157,489,579
22242.png,188,87,888,935
10010.png,39,23,181,201
13862.png,120,45,563,600
20609.png,31,9,186,204
09564.png,60,16,506,559
07176.png,-1,-1,-1,-1
03248.png,101,39,414,472
11271.png,38,22,181,195
14417.png,87,48,379,412
21932.png,62,20,197,194
14704.png,79,92,405,473
12305.png,87,39,371,401
03529.png,90,55,229,225
11562.png,42,40,175,203
13215.png,41,19,194,219
04212.png,88,36,367,405
18206.png,161,145,551,622
06947.png,174,190,490,573
12892.png,62,32,293,329
12049.png,43,22,185,195
04416.png,165,162,413,481
19623.png,64,62,144,165
06744.png,70,38,327,375
03240.png,-1,-1,-1,-1
03422.png,-1,-1,-1,-1
19766.png,-1,-1,-1,-1
06778.png,106,76,452,512
12156.png,90,30,379,421
11182.png,44,26,182,197
02332.png,69,43,249,281
08000.png,108,93,519,553
14394.png,-1,-1,-1,-1
02437.png,136,53,543,608
07998.png,154,76,594,666
10209.png,150,93,588,624
15676.png,-1,-1,-1,-1
07903.png,113,85,421,482
16975.png,46,15,181,197
12359.png,51,24,180,203
03205.png,86,12,382,417
20532.png,-1,-1,-1,-1
08020.png,53,22,223,230
18114.png,58,44,123,119
02827.png,86,32,407,442
19300.png,86,26,408,457
04478.png,55,46,211,239
08456.png,80,34,335,382
20136.png,109,56,448,493
22203.png,134,44,523,573
19457.png,43,15,178,202
07991.png,86,53,374,390
18687.png,-1,-1,-1,-1
11496.png,82,44,369,413
21514.png,146,147,519,622
02534.png,38,19,192,207
20555.png,49,23,180,201
07140.png,25,18,127,145
20102.png,28,23,148,169
09220.png,37,0,159,144
15861.png,39,14,182,206
13769.png,-1,-1,-1,-1
14989.png,38,8,193,210
10065.png,36,23,186,207
05947.png,117,48,418,462
16512.png,77,50,390,436
09778.png,46,18,180,194
11304.png,72,62,160,170
05932.png,28,18,93,91
14957.png,61,68,172,196
20967.png,62,23,281,303
13412.png,79,50,374,409
00122.png,83,39,293,342
12858.png,43,21,181,201
15615.png,45,20,189,207
16657.png,42,21,185,197
02279.png,40,14,212,233
15541.png,-1,-1,-1,-1
17360.png,68,0,327,354
03046.png,125,58,496,520
11020.png,39,16,188,201
11678.png,57,10,195,204
20982.png,43,34,190,208
09175.png,25,10,162,182
11283.png,74,70,862,1079
13625.png,32,28,170,198
21051.png,45,9,173,176
10798.png,107,60,529,577
12283.png,83,35,341,353
07258.png,59,29,206,224
08432.png,13,24,101,127
22165.png,30,13,146,152
14699.png,48,25,182,197
02931.png,127,57,500,563
16765.png,75,48,432,461
16639.png,24,18,153,177
06619.png,41,24,219,246
14395.png,-1,-1,-1,-1
21463.png,43,24,177,198
05822.png,129,79,557,644
05982.png,73,29,220,228
15555.png,88,32,356,397
05459.png,132,56,416,453
21049.png,-1,-1,-1,-1
19295.png,68,29,260,275
20188.png,53,19,272,286
12876.png,65,39,215,237
08967.png,64,34,374,423
09282.png,36,11,169,183
05060.png,49,21,222,225
19260.png,52,22,192,207
03587.png,29,21,121,140
21094.png,113,36,499,518
09336.png,139,70,520,540
20572.png,37,0,223,223
16951.png,-1,-1,-1,-1
12543.png,89,43,371,399
03040.png,57,24,260,294
08736.png,-1,-1,-1,-1
03585.png,84,38,350,369
06189.png,104,68,465,531
14767.png,63,6,485,578
02343.png,111,62,497,532
16366.png,43,20,190,200
04422.png,130,51,571,640
14660.png,47,19,188,197
00038.png,-1,-1,-1,-1
19877.png,81,54,391,445
04229.png,18,0,128,139
02674.png,55,50,221,240
19572.png,34,0,223,223
16650.png,82,55,392,434
06106.png,56,44,270,304
08632.png,43,20,178,196
20766.png,103,51,387,424
09120.png,52,36,208,225
17965.png,82,17,541,598
01434.png,62,25,300,331
07024.png,98,49,315,338
00984.png,82,31,298,315
09226.png,22,7,119,130
05735.png,97,55,491,550
21644.png,32,15,144,154
00207.png,92,21,396,426
13911.png,48,22,190,201
09136.png,109,49,451,492
16577.png,37,17,177,207
15251.png,35,16,186,201
01914.png,119,70,399,458
00092.png,75,43,301,342
13961.png,-1,-1,-1,-1
12988.png,-1,-1,-1,-1
02029.png,82,28,397,445
14677.png,41,37,172,196
06474.png,96,69,418,478
13781.png,42,22,186,194
14808.png,57,24,237,261
00982.png,73,20,330,368
01293.png,-1,-1,-1,-1
14489.png,44,25,181,206
17282.png,41,14,182,203
14376.png,-1,-1,-1,-1
05842.png,82,47,405,453
20280.png,-1,-1,-1,-1
04306.png,-1,-1,-1,-1
02302.png,108,65,469,520
04784.png,118,13,548,602
07795.png,53,25,225,227
18664.png,48,27,224,252
03186.png,65,37,233,248
01109.png,-1,-1,-1,-1
14372.png,-1,-1,-1,-1
11936.png,162,54,745,803
17560.png,40,10,187,208
14462.png,36,19,189,199
09542.png,106,67,495,544
14786.png,93,75,389,416
12666.png,38,20,182,193
00064.png,76,38,372,404
19970.png,35,29,208,223
06323.png,77,38,368,393
04423.png,0,12,333,391
14199.png,45,24,176,200
14102.png,48,36,214,229
01088.png,114,73,418,453
21218.png,46,19,178,199
11882.png,45,17,185,192
02162.png,130,122,524,595
04792.png,31,14,165,186
10533.png,63,30,281,316
22069.png,76,36,348,374
03442.png,63,28,342,392
10525.png,41,10,187,206
14958.png,184,116,999,1097
13260.png,40,19,182,196
15674.png,39,15,184,202
07501.png,81,36,351,406
10686.png,44,16,179,201
03190.png,107,87,428,471
08412.png,125,30,534,567
17624.png,121,9,492,508
21190.png,42,29,178,195
04617.png,73,62,334,369
02933.png,138,69,534,608
13615.png,40,28,178,203
16393.png,111,73,396,416
12637.png,50,41,219,253
13078.png,25,25,181,214
03981.png,30,690,334,959
21938.png,85,58,415,448
08612.png,61,33,232,247
01959.png,104,57,444,496
02598.png,76,45,328,375
04807.png,146,164,467,536
12979.png,76,29,423,446
10611.png,173,117,710,833
07624.png,79,46,444,469
15142.png,-1,-1,-1,-1
15681.png,117,71,538,577
18610.png,37,15,181,191
06544.png,83,41,437,483
05381.png,42,15,183,202
11221.png,129,72,580,632
12924.png,38,32,182,201
03016.png,117,71,599,712
10323.png,-1,-1,-1,-1
01612.png,86,65,332,359
11531.png,95,42,448,520
18073.png,55,38,234,259
15553.png,39,27,173,201
02416.png,48,18,200,201
10021.png,114,27,412,418
17149.png,34,23,176,206
00840.png,86,40,359,407
15354.png,47,16,184,193
06335.png,129,426,267,597
08693.png,121,48,421,431
03307.png,47,35,203,213
17760.png,120,53,490,564
21995.png,43,21,230,253
06663.png,75,54,222,231
18977.png,50,27,188,202
01320.png,141,77,551,626
03447.png,150,77,589,658
02023.png,48,32,206,236
10392.png,42,7,184,206
06586.png,126,26,517,567
01729.png,108,79,459,500
10929.png,-1,-1,-1,-1
21004.png,51,37,181,198
21931.png,85,42,437,479
10947.png,241,114,898,995
01295.png,106,75,457,473
17212.png,56,37,247,271
00272.png,53,20,219,228
18156.png,47,30,177,202
10825.png,39,27,224,254
20529.png,42,34,179,196
06085.png,68,57,383,437
20685.png,52,56,164,194
11588.png,52,23,182,207
05864.png,114,80,568,634
16580.png,-1,-1,-1,-1
01769.png,60,28,284,315
13800.png,30,29,168,199
15179.png,40,25,186,201
10404.png,43,22,182,195
08663.png,98,73,372,435
18388.png,46,18,195,207
14949.png,48,24,188,195
13734.png,-1,-1,-1,-1
04887.png,71,42,318,336
18032.png,46,21,183,204
07563.png,85,58,340,365
13365.png,-1,-1,-1,-1
09312.png,57,45,213,226
07676.png,79,11,387,416
07109.png,49,12,242,270
12295.png,-1,-1,-1,-1
13551.png,44,29,179,197
03464.png,-1,-1,-1,-1
00472.png,76,64,467,547
20996.png,-1,-1,-1,-1
02036.png,64,40,287,321
03009.png,64,37,244,282
00290.png,42,31,219,245
02862.png,191,71,815,904
12089.png,-1,-1,-1,-1
03731.png,75,40,418,483
18571.png,47,57,171,203
04319.png,52,32,212,231
05010.png,96,40,404,457
07596.png,150,109,617,670
21441.png,33,4,186,203
18746.png,42,23,180,200
20712.png,40,26,184,194
01432.png,69,43,292,335
11004.png,51,25,172,192
19728.png,121,44,521,563
16978.png,47,25,176,193
09479.png,44,23,182,202
08698.png,88,37,420,444
12859.png,40,21,128,127
04241.png,39,20,222,245
14678.png,41,16,182,200
07502.png,75,47,289,333
16423.png,-1,-1,-1,-1
20922.png,41,22,184,197
21255.png,53,25,241,264
06629.png,71,38,280,319
03598.png,108,31,446,457
04551.png,51,31,208,231
05306.png,78,58,349,389
06373.png,113,70,387,411
15628.png,54,14,197,213
13678.png,36,27,180,206
17141.png,61,43,185,197
06456.png,86,36,390,406
03226.png,41,10,210,231
04996.png,107,64,398,412
03501.png,116,60,387,418
01205.png,182,172,494,584
06917.png,92,88,435,507
03116.png,73,19,361,401
11076.png,38,20,185,201
18630.png,36,15,149,161
11513.png,37,15,188,202
03611.png,47,22,210,231
05998.png,88,65,345,392
15323.png,69,25,362,406
10041.png,101,75,419,445
10142.png,44,14,182,198
01258.png,87,49,381,410
03003.png,23,16,122,147
02614.png,171,64,715,793
14768.png,52,50,176,201
07530.png,93,41,391,425
09423.png,137,63,628,655
06894.png,73,47,362,399
21309.png,41,20,183,201
20405.png,44,16,188,195
13081.png,57,23,272,285
19809.png,48,26,173,193
19913.png,124,67,437,460
13563.png,115,52,487,526
19382.png,78,23,390,444
06263.png,12,9,59,67
04139.png,72,6,317,344
03113.png,79,51,430,461
09020.png,205,122,673,744
04698.png,147,84,531,591
18090.png,52,29,222,240
14754.png,42,18,186,204
06096.png,-1,-1,-1,-1
02072.png,97,41,358,412
01524.png,65,24,221,231
03097.png,42,30,166,184
06171.png,60,35,235,237
09991.png,113,60,459,502
19445.png,33,8,189,199
05081.png,131,80,562,596
11052.png,32,14,144,163
12652.png,121,48,516,563
12297.png,94,51,439,485
18649.png,114,43,444,488
15124.png,37,19,207,226
04686.png,117,44,504,566
12835.png,135,56,554,619
16370.png,95,47,449,459
11691.png,80,52,392,435
05104.png,-1,-1,-1,-1
21009.png,49,50,364,432
07431.png,41,16,194,217
00482.png,48,25,207,225
04909.png,23,10,124,142
07297.png,119,30,575,652
22143.png,192,98,827,918
14256.png,22,13,127,155
07046.png,112,61,428,458
18723.png,35,16,183,204
16256.png,68,65,366,422
21714.png,171,115,595,686
16581.png,76,0,378,378
07178.png,63,74,348,411
12455.png,40,22,184,202
12443.png,92,59,382,414
21323.png,51,5,248,272
03382.png,-1,-1,-1,-1
07651.png,89,66,436,456
08878.png,81,28,341,365
20981.png,27,5,158,178
06110.png,41,36,204,224
09210.png,110,58,542,595
14849.png,44,29,181,207
16205.png,66,20,260,289
05795.png,133,102,393,435
09854.png,92,73,412,455
16671.png,119,93,530,600
05084.png,70,43,220,230
07126.png,222,202,524,591
01629.png,90,34,419,452
18374.png,-1,-1,-1,-1
02865.png,71,31,335,374
15684.png,41,20,184,193
19033.png,45,30,178,198
09653.png,106,51,442,489
13369.png,45,21,191,193
13460.png,29,13,129,142
07714.png,121,91,433,489
02259.png,96,63,480,544
02365.png,51,30,207,226
02451.png,47,44,200,222
16565.png,46,25,177,199
10433.png,-1,-1,-1,-1
13517.png,46,21,178,203
05348.png,55,25,262,318
19873.png,-1,-1,-1,-1
21614.png,-1,-1,-1,-1
02316.png,66,47,224,241
14664.png,41,28,176,190
12173.png,39,23,180,204
14228.png,75,39,365,405
20521.png,105,68,421,456
21677.png,76,37,500,530
15099.png,47,27,186,202
14076.png,42,33,184,205
04533.png,74,30,402,423
10817.png,38,30,172,192
09635.png,0,0,88,152
02468.png,27,13,135,145
16175.png,82,47,431,465
08773.png,17,663,351,959
02568.png,88,61,423,440
01440.png,55,22,205,229
08428.png,80,51,410,435
18042.png,-1,-1,-1,-1
19567.png,44,15,181,202
06545.png,110,59,403,447
15903.png,156,49,598,680
06212.png,-1,-1,-1,-1
11677.png,46,31,178,205
17264.png,45,23,197,215
00258.png,124,55,466,432
14653.png,69,40,397,450
00888.png,88,28,500,571
07670.png,132,34,434,417
15720.png,88,33,379,438
21098.png,43,17,187,203
21871.png,112,54,450,467
11649.png,44,21,184,199
06897.png,150,45,742,807
15082.png,128,55,553,630
02327.png,131,72,582,639
11360.png,68,38,330,362
05186.png,44,33,220,236
15428.png,92,46,350,415
02542.png,59,47,214,228
09534.png,98,53,447,491
15328.png,45,25,183,202
21386.png,35,14,184,213
08929.png,37,15,200,221
01733.png,101,57,406,472
14617.png,-1,-1,-1,-1
01054.png,151,125,474,529
10885.png,101,64,446,485
19274.png,42,24,183,205
14048.png,39,22,170,198
20437.png,43,19,180,201
13775.png,81,48,422,464
06938.png,64,52,390,437
09038.png,103,58,495,548
02692.png,48,202,260,467
20537.png,94,58,491,517
12161.png,46,32,177,193
13308.png,70,26,305,335
12959.png,70,16,282,313
21336.png,69,31,259,276
13622.png,28,13,116,132
08850.png,71,29,268,293
08844.png,228,138,1030,1093
07344.png,81,7,412,428
12332.png,48,22,196,203
02157.png,79,35,315,326
01517.png,115,100,406,483
21482.png,49,26,174,190
08847.png,75,30,377,402
08061.png,55,35,222,235
10001.png,81,27,332,361
17865.png,87,54,455,497
06606.png,91,83,427,491
12238.png,41,20,184,203
07353.png,76,20,342,380
00650.png,56,47,220,252
16386.png,46,35,177,205
00278.png,-1,-1,-1,-1
17155.png,40,21,189,208
14159.png,38,20,184,193
03184.png,273,153,976,1034
06121.png,96,26,371,406
04730.png,74,45,346,384
11408.png,46,28,183,200
03980.png,102,46,487,556
02020.png,95,48,419,448
08028.png,118,84,407,448
20752.png,39,12,185,207
17578.png,52,31,229,246
14859.png,104,26,335,354
18161.png,76,30,428,489
04031.png,103,83,421,464
10317.png,44,26,177,192
05555.png,115,67,400,464
00970.png,93,57,339,371
16853.png,43,24,182,202
05457.png,-1,-1,-1,-1
19724.png,43,16,184,201
06982.png,57,46,217,237
12496.png,44,37,173,198
21861.png,107,61,474,518
06601.png,128,60,502,569
04596.png,84,40,386,416
09897.png,60,17,278,301
21737.png,65,36,386,432
02176.png,-1,-1,-1,-1
00747.png,-1,-1,-1,-1
14493.png,206,123,783,894
02530.png,46,23,192,213
09107.png,146,128,736,809
21840.png,36,8,164,177
07608.png,43,30,214,228
17608.png,38,17,183,201
15904.png,41,21,184,190
00303.png,55,29,220,239
06737.png,18,0,244,255
11241.png,70,24,196,189
13905.png,48,45,172,192
12432.png,134,56,555,619
21610.png,122,96,530,598
05580.png,60,35,260,295
04294.png,92,31,397,426
18152.png,47,18,195,212
02949.png,98,61,426,457
04067.png,105,31,338,330
20132.png,77,24,320,351
21926.png,150,157,489,578
08942.png,76,30,343,363
20430.png,38,14,189,200
16915.png,37,22,183,195
07987.png,46,30,235,263
22030.png,94,73,431,471
00246.png,43,16,199,211
06095.png,100,81,410,451
21511.png,77,47,390,428
02652.png,80,31,400,443
17277.png,41,14,193,205
07045.png,47,23,189,207
00384.png,45,26,207,227
18100.png,45,20,182,202
05223.png,35,20,124,127
01814.png,73,46,220,227
06953.png,60,49,225,237
16795.png,42,12,184,204
01662.png,100,68,451,496
09663.png,-1,-1,-1,-1
04521.png,54,37,210,227
15772.png,46,28,184,200
20803.png,48,21,192,208
03155.png,123,14,514,522
21436.png,107,49,420,463
11444.png,79,35,295,335
04885.png,88,38,432,493
03541.png,56,38,216,238
19666.png,40,27,194,219
01723.png,50,33,209,223
04348.png,0,84,238,399
19670.png,-1,-1,-1,-1
13310.png,40,29,182,202
01173.png,46,24,222,253
03264.png,91,66,413,448
22117.png,86,33,372,412
09876.png,53,39,218,250
06964.png,101,53,426,476
21180.png,40,13,211,231
05711.png,-1,-1,-1,-1
10892.png,37,29,182,202
11988.png,118,71,533,580
22128.png,64,24,339,367
11753.png,64,23,293,311
14869.png,89,58,430,482
17365.png,36,21,187,207
03021.png,227,188,838,992
19794.png,41,16,160,172
01503.png,114,62,378,406
17175.png,-1,-1,-1,-1
10070.png,74,43,401,430
20753.png,39,17,182,200
03036.png,0,70,237,462
02965.png,38,21,162,180
19408.png,44,22,179,203
06491.png,80,35,317,355
01240.png,54,25,203,224
10412.png,-1,-1,-1,-1
05556.png,42,19,170,193
08897.png,57,69,189,224
15917.png,129,59,533,606
08731.png,105,30,417,462
15688.png,35,12,190,199
06439.png,68,548,390,955
21980.png,84,48,423,476
02718.png,59,21,219,235
05837.png,98,16,477,506
04647.png,46,28,229,237
05138.png,84,46,403,432
08206.png,125,47,399,408
00320.png,80,66,433,473
13156.png,43,20,191,198
10584.png,51,22,251,258
03532.png,158,33,721,771
18777.png,34,16,190,200
00326.png,122,32,504,554
17529.png,58,21,146,121
10266.png,56,15,293,311
16818.png,38,27,189,207
13007.png,45,28,185,203
13934.png,-1,-1,-1,-1
03201.png,63,31,283,310
12499.png,39,11,184,197
00483.png,132,51,522,590
20783.png,-1,-1,-1,-1
10101.png,41,7,189,210
02630.png,69,43,269,290
05624.png,228,109,801,898
21092.png,85,69,395,447
08628.png,69,30,426,482
06001.png,106,56,444,500
13995.png,33,31,176,204
16412.png,-1,-1,-1,-1
06525.png,87,25,357,396
14530.png,94,34,401,437
01352.png,30,7,139,150
15838.png,57,21,270,285
02892.png,63,42,233,260
05939.png,55,64,290,358
13730.png,37,25,185,204
16545.png,88,71,409,441
10838.png,39,28,180,211
19584.png,96,37,406,429
13578.png,35,19,182,214
08498.png,128,60,493,518
04098.png,54,8,359,391
10786.png,46,20,178,207
21565.png,147,30,622,681
16468.png,43,26,184,197
10011.png,105,61,452,496
01294.png,50,27,204,230
16329.png,118,59,460,476
02311.png,73,52,368,391
14476.png,28,40,358,426
18179.png,46,29,179,195
10009.png,40,17,190,204
17935.png,-1,-1,-1,-1
10338.png,59,37,199,197
16220.png,50,30,179,192
21496.png,45,17,186,197
08409.png,165,87,607,688
20477.png,56,26,233,251
18389.png,36,19,161,166
13268.png,41,11,186,205
01398.png,83,4,375,415
15095.png,41,16,184,206
17565.png,45,28,182,209
20835.png,52,19,480,487
15716.png,-1,-1,-1,-1
07456.png,40,18,152,156
21456.png,53,14,227,234
00724.png,139,61,569,625
13003.png,43,11,187,202
18163.png,133,53,514,573
20677.png,-1,-1,-1,-1
02939.png,103,42,499,534
12381.png,93,17,428,445
03624.png,67,46,212,234
17144.png,-1,-1,-1,-1
00555.png,135,65,532,573
20004.png,-1,-1,-1,-1
08699.png,54,24,224,241
19524.png,162,83,793,911
13722.png,37,12,191,204
10413.png,41,23,174,189
18183.png,37,13,209,212
01909.png,36,22,173,178
18916.png,46,21,182,204
18763.png,38,12,189,205
22029.png,45,13,186,181
08832.png,38,18,152,168
02466.png,52,23,209,225
13605.png,38,26,183,204
03510.png,373,0,704,369
04440.png,113,88,499,577
18423.png,126,79,445,452
09572.png,-1,-1,-1,-1
00269.png,122,47,519,569
19051.png,86,23,418,463
17087.png,99,46,425,480
18439.png,48,25,177,198
13645.png,43,34,181,202
21108.png,85,34,407,419
22006.png,141,70,596,637
05619.png,-1,-1,-1,-1
18459.png,-1,-1,-1,-1
19611.png,39,14,182,196
08244.png,77,87,264,335
17895.png,85,46,419,436
16113.png,46,9,182,200
12391.png,85,58,415,448
16572.png,105,92,459,502
02344.png,75,35,373,442
11528.png,101,59,448,488
15414.png,7,46,345,434
05417.png,133,93,491,578
08609.png,57,34,205,214
00752.png,45,6,225,237
14666.png,79,41,357,404
18735.png,39,18,182,205
09154.png,93,29,382,384
08737.png,72,43,397,450
06108.png,4,7,103,117
01120.png,97,25,461,515
11179.png,172,114,596,686
06520.png,102,63,422,445
06443.png,-1,-1,-1,-1
03085.png,64,40,295,317
04527.png,93,54,360,389
02521.png,59,39,216,242
11154.png,43,25,191,200
05042.png,49,28,230,248
04069.png,52,18,212,218
10419.png,32,12,182,213
16659.png,61,22,206,216
20593.png,-1,-1,-1,-1
20535.png,36,16,189,198
12952.png,43,20,185,195
11722.png,134,106,481,533
12592.png,27,22,148,173
20899.png,39,26,182,213
02985.png,47,25,166,185
08504.png,101,65,419,453
09686.png,46,28,177,200
21301.png,46,10,210,206
09352.png,115,39,499,558
16675.png,43,19,192,205
10024.png,44,25,183,207
06910.png,45,25,215,225
08288.png,135,70,622,704
12801.png,52,22,275,290
09719.png,37,26,180,209
16460.png,126,85,404,427
02708.png,100,52,460,495
08007.png,53,20,219,226
14565.png,109,65,444,464
08660.png,56,20,244,261
10379.png,65,27,310,336
06438.png,46,32,208,227
02223.png,56,22,242,234
18129.png,40,22,178,199
11298.png,36,15,182,203
05995.png,58,41,215,235
13860.png,47,14,181,199
15714.png,40,14,190,210
02822.png,114,56,441,481
20105.png,41,15,183,208
05220.png,93,63,413,432
13463.png,39,13,183,205
06395.png,-1,-1,-1,-1
05271.png,11,107,270,409
21674.png,34,14,166,184
20672.png,54,30,187,203
00368.png,200,181,749,917
14844.png,83,46,401,453
03979.png,57,33,198,218
01487.png,193,99,883,953
19148.png,35,24,139,158
17487.png,39,12,190,207
08565.png,95,18,321,331
20744.png,117,62,538,579
07631.png,-1,-1,-1,-1
18101.png,159,107,636,719
04284.png,-1,-1,-1,-1
10711.png,30,24,186,208
05190.png,174,71,703,768
12534.png,-1,-1,-1,-1
18387.png,50,31,182,198
17080.png,43,33,182,200
10641.png,40,17,159,172
21990.png,93,36,466,504
11085.png,47,16,186,201
14973.png,36,17,169,205
19550.png,42,20,184,199
15014.png,40,26,214,246
17273.png,42,12,186,206
04392.png,39,36,190,237
07542.png,88,51,329,377
19360.png,47,20,182,191
06398.png,59,14,287,315
16079.png,43,13,186,194
20569.png,44,20,180,193
10714.png,42,22,184,197
12513.png,34,15,140,154
06691.png,32,4,153,158
02537.png,62,42,218,229
10478.png,128,68,443,461
16315.png,41,33,178,197
21460.png,47,23,179,203
17104.png,52,16,236,257
00139.png,82,25,349,384
20827.png,44,23,179,195
19359.png,51,23,208,226
11207.png,34,18,185,196
12590.png,20,13,131,155
02913.png,62,41,265,291
05000.png,146,56,589,628
18311.png,90,46,383,410
19914.png,39,15,181,198
15944.png,-1,-1,-1,-1
16997.png,38,13,322,378
20059.png,169,77,608,686
11198.png,-1,-1,-1,-1
12363.png,146,41,610,677
16371.png,133,58,519,538
00711.png,108,89,449,518
16122.png,31,11,179,211
11472.png,36,29,180,196
09943.png,-1,-1,-1,-1
14467.png,53,38,211,228
01322.png,78,64,349,406
19774.png,1,0,56,48
15579.png,34,21,154,166
15712.png,63,17,290,318
16530.png,24,31,154,199
00050.png,70,24,280,310
00173.png,73,24,267,292
06177.png,126,103,485,555
20145.png,128,72,415,465
21027.png,28,13,119,133
13342.png,52,56,170,189
07933.png,58,30,216,237
19895.png,37,17,187,199
16568.png,45,24,185,193
15601.png,-1,-1,-1,-1
12285.png,-1,-1,-1,-1
15966.png,18,23,162,201
16897.png,95,49,441,481
17508.png,36,17,192,211
01334.png,73,18,304,329
06168.png,49,16,207,230
14367.png,154,74,548,587
11759.png,40,19,160,174
11049.png,-1,-1,-1,-1
12162.png,33,21,193,209
11721.png,132,30,610,658
16020.png,49,23,183,196
01568.png,70,31,229,230
01300.png,36,16,145,151
12204.png,97,45,427,458
17910.png,43,11,175,189
14385.png,45,24,178,205
09453.png,38,16,186,205
18853.png,47,21,192,210
14781.png,40,51,168,210
13353.png,-1,-1,-1,-1
15913.png,44,22,184,201
14115.png,42,15,186,198
17216.png,46,34,171,190
05942.png,152,66,699,769
18915.png,91,54,418,438
05356.png,92,42,353,407
10864.png,-1,-1,-1,-1
20694.png,63,36,362,410
16163.png,144,37,611,627
13606.png,122,90,460,508
11353.png,42,18,185,201
10760.png,-1,-1,-1,-1
14544.png,41,24,177,196
04061.png,-1,-1,-1,-1
09341.png,52,30,222,244
17816.png,46,25,178,206
00113.png,174,139,853,1062
08457.png,66,32,271,296
03628.png,85,30,434,463
13992.png,-1,-1,-1,-1
07363.png,44,13,203,225
07295.png,96,59,445,495
11912.png,45,20,181,205
07665.png,49,0,334,357
19865.png,99,71,432,482
14477.png,31,20,198,222
04213.png,80,41,380,421
10407.png,43,29,186,203
17952.png,57,31,237,247
03631.png,136,75,476,538
14078.png,33,23,182,206
17603.png,138,68,547,634
08891.png,104,81,480,569
03512.png,92,61,416,476
22155.png,83,47,362,393
04600.png,98,82,318,365
11261.png,36,21,188,207
15279.png,40,0,213,204
07656.png,61,44,218,229
02825.png,114,91,475,540
15037.png,-1,-1,-1,-1
17665.png,47,34,175,188
08123.png,36,529,362,922
07129.png,44,24,183,192
15561.png,38,5,191,207
12937.png,102,46,504,594
18198.png,80,52,338,371
18338.png,59,24,242,269
18780.png,75,42,402,437
09463.png,65,35,325,355
06704.png,60,27,226,246
22286.png,83,16,383,429
14725.png,92,72,464,492
00417.png,57,37,218,233
00834.png,55,25,224,231
05869.png,-1,-1,-1,-1
03863.png,31,26,160,194
04957.png,28,20,124,135
06981.png,130,52,541,607
12187.png,43,24,182,207
03892.png,89,28,385,418
20045.png,98,43,428,455
10215.png,-1,-1,-1,-1
04516.png,29,13,130,136
19649.png,43,23,175,194
18758.png,36,12,187,200
13603.png,42,20,183,200
14307.png,-1,-1,-1,-1
07681.png,74,37,319,334
09596.png,35,21,185,203
21656.png,111,90,513,558
12856.png,143,74,589,652
19411.png,70,24,305,337
03455.png,108,49,381,407
13804.png,43,27,178,203
20117.png,30,9,193,212
15371.png,-1,-1,-1,-1
21065.png,49,27,182,196
14097.png,41,13,181,204
11856.png,73,70,862,1079
08900.png,61,38,223,228
10780.png,44,28,183,197
02662.png,113,76,443,477
19812.png,61,40,231,260
02396.png,44,19,180,196
01366.png,-1,-1,-1,-1
13254.png,50,20,191,195
18059.png,89,39,358,392
08309.png,53,30,269,312
05946.png,37,22,200,211
14325.png,123,53,530,573
01910.png,-1,-1,-1,-1
19688.png,50,25,183,199
15294.png,43,23,183,199
15042.png,113,49,600,630
12205.png,50,58,169,200
13153.png,40,29,176,200
22168.png,92,73,471,527
05763.png,94,39,411,456
06365.png,44,33,211,238
00443.png,104,52,455,522
14558.png,94,38,428,468
07554.png,-1,-1,-1,-1
